date,ticker,open,high,low,close,volume
2026-03-09,BA,226.75,227.58999633789062,220.4499969482422,225.0,8400100
2026-03-10,BA,224.10000610351562,226.11000061035156,217.02999877929688,217.75999450683594,9265000
2026-03-04,HON,244.6199951171875,247.27000427246094,239.17999267578125,245.97000122070312,4774800
2026-03-05,HON,243.5399932861328,243.9199981689453,235.97000122070312,238.3800048828125,4308200
2026-03-06,HON,235.32000732421875,236.9600067138672,234.1199951171875,235.2899932861328,3857900
2026-03-09,HON,234.1300048828125,238.38999938964844,230.7899932861328,237.58999633789062,3405100
2026-03-10,HON,236.8000030517578,245.25999450683594,236.6199951171875,240.61000061035156,5088200
2026-03-04,GE,336.0604366439158,339.7550667523193,332.9350151908864,339.3157043457031,3920400
2026-03-05,GE,336.0903897758773,341.31279307093996,320.3233802046678,326.51434326171875,4825400
2026-03-06,GE,323.19919758076975,324.06792718842297,317.14798452339153,322.6399841308594,4677000
2026-03-09,GE,319.8900146484375,322.0,310.1199951171875,321.92999267578125,5740100
2026-03-10,GE,322.260009765625,331.8800048828125,320.54998779296875,326.5199890136719,4144600
2026-03-04,MMM,159.2899932861328,161.7899932861328,158.77000427246094,160.88999938964844,3865900
2026-03-05,MMM,159.57000732421875,160.97000122070312,154.8000030517578,156.2100067138672,4538000
2026-03-06,MMM,154.11000061035156,154.1199951171875,151.75999450683594,153.41000366210938,4938100
2026-03-09,MMM,151.49000549316406,152.9199981689453,147.72000122070312,151.6300048828125,6235100
2026-03-10,MMM,152.39999389648438,156.50999450683594,151.61000061035156,155.25,5890400
2026-03-04,UPS,113.52999877929688,115.62000274658203,109.5,110.5,11433900
2026-03-05,UPS,109.94999694824219,110.44999694824219,103.23999786376953,104.06999969482422,11566300
2026-03-06,UPS,101.87000274658203,102.41999816894531,99.41000366210938,102.36000061035156,9494800
2026-03-09,UPS,100.97000122070312,100.97000122070312,97.01000213623047,99.94000244140625,10354800
2026-03-10,UPS,100.2300033569336,102.2300033569336,99.55000305175781,100.91999816894531,6246400
2026-03-04,RTX,207.0,209.9499969482422,204.22999572753906,208.82000732421875,6140300
2026-03-05,RTX,208.49000549316406,210.14999389648438,200.10000610351562,203.86000061035156,6935600
2026-03-06,RTX,204.00999450683594,209.9499969482422,203.63999938964844,209.75999450683594,8790400
2026-03-09,RTX,211.75999450683594,213.0,206.80999755859375,208.22999572753906,8626400
2026-03-10,RTX,206.36000061035156,208.47000122070312,205.27999877929688,207.0,4137800
2026-03-04,LMT,670.0,671.0,652.5399780273438,664.47998046875,1650900
2026-03-05,LMT,662.0999755859375,663.0,647.22998046875,655.0,1720100
2026-03-06,LMT,661.6500244140625,672.8599853515625,656.4000244140625,671.77001953125,1895100
2026-03-09,LMT,675.5800170898438,676.0800170898438,657.3499755859375,664.1500244140625,2369700
2026-03-10,LMT,657.9500122070312,659.8900146484375,646.2000122070312,651.219970703125,1651700
2026-03-04,DE,619.22998046875,622.719970703125,612.9500122070312,614.0399780273438,1073200
2026-03-05,DE,607.6099853515625,610.3599853515625,586.2999877929688,590.6900024414062,1642100
2026-03-06,DE,585.239990234375,589.8499755859375,577.6300048828125,589.77001953125,1412700
2026-03-09,DE,586.469970703125,600.8200073242188,578.3200073242188,599.47998046875,1499500
2026-03-10,DE,597.0800170898438,603.030029296875,591.4299926757812,592.719970703125,1092800
2026-03-04,EMR,147.2899932861328,148.3000030517578,144.00999450683594,145.2100067138672,2660000
2026-03-05,EMR,143.0,144.4199981689453,140.60000610351562,142.22000122070312,3889800
2026-03-06,EMR,138.94000244140625,140.0,137.8300018310547,138.36000061035156,2060900
2026-03-09,EMR,135.97000122070312,141.4499969482422,134.64999389648438,141.1199951171875,3149000
2026-03-10,EMR,141.39999389648438,142.85000610351562,140.02000427246094,140.10000610351562,3155500
2026-03-04,XOM,150.72000122070312,151.16000366210938,147.86000061035156,149.82000732421875,16764800
2026-03-05,XOM,151.0,152.3300018310547,149.47000122070312,150.75999450683594,22969300
2026-03-06,XOM,153.14999389648438,153.8000030517578,149.9600067138672,151.2100067138672,21136400
2026-03-09,XOM,152.02000427246094,153.88999938964844,149.47000122070312,150.44000244140625,25532700
2026-03-10,XOM,149.25,150.39999389648438,147.6999969482422,148.1300048828125,19590800
2026-03-04,CVX,187.4499969482422,188.4600067138672,184.14999389648438,186.02999877929688,11054400
2026-03-05,CVX,186.60000610351562,189.97000122070312,186.49000549316406,189.89999389648438,13567200
2026-03-06,CVX,190.8800048828125,192.41000366210938,188.1199951171875,189.94000244140625,13073100
2026-03-09,CVX,191.0,191.64999389648438,188.11000061035156,189.44000244140625,15987500
2026-03-10,CVX,188.6300048828125,189.17999267578125,185.63999938964844,186.2899932861328,11988700
2026-03-04,COP,116.38999938964844,117.44000244140625,114.43000030517578,115.6500015258789,10160600
2026-03-05,COP,117.0,118.5199966430664,115.83000183105469,116.81999969482422,9875700
2026-03-06,COP,118.7699966430664,119.4800033569336,116.5999984741211,117.06999969482422,11554600
2026-03-09,COP,117.54000091552734,118.7699966430664,116.19999694824219,117.02999877929688,13694700
2026-03-10,COP,116.12000274658203,116.54000091552734,112.93000030517578,114.1500015258789,13910600
2026-03-04,SLB,48.650001525878906,49.380001068115234,47.47999954223633,47.88999938964844,19906700
2026-03-05,SLB,47.97999954223633,48.0099983215332,46.290000915527344,47.400001525878906,20285000
2026-03-06,SLB,47.40999984741211,47.65999984741211,46.400001525878906,46.900001525878906,13470400
2026-03-09,SLB,46.869998931884766,47.27000045776367,45.5,47.189998626708984,21100800
2026-03-10,SLB,47.130001068115234,48.52000045776367,46.70000076293945,48.11000061035156,18106000
2026-03-04,EOG,126.02999877929688,128.05999755859375,124.19999694824219,127.81999969482422,5114700
2026-03-05,EOG,129.25,131.89999389648438,128.97999572753906,131.02999877929688,6537700
2026-03-06,EOG,132.80999755859375,134.0,130.77999877929688,131.41000366210938,6926000
2026-03-09,EOG,133.49000549316406,134.36000061035156,130.19000244140625,131.6699981689453,7598100
2026-03-10,EOG,130.19000244140625,130.86000061035156,126.94000244140625,127.88999938964844,6666200
2026-03-04,MPC,212.10000610351562,222.0500030517578,212.0,220.77000427246094,3440000
2026-03-05,MPC,224.89999389648438,228.5500030517578,213.9600067138672,217.36000061035156,3731500
2026-03-06,MPC,217.75,221.42999267578125,214.25,221.27999877929688,3398700
2026-03-09,MPC,223.55999755859375,223.66000366210938,213.67999267578125,215.6999969482422,4136700
2026-03-10,MPC,215.0,220.3000030517578,212.3800048828125,215.22999572753906,2189100
2026-03-04,VLO,217.25,225.9600067138672,216.44000244140625,225.60000610351562,4221400
2026-03-05,VLO,229.5,232.99000549316406,223.32000732421875,228.02999877929688,6138000
2026-03-06,VLO,226.97000122070312,230.49000549316406,221.32000732421875,224.6300048828125,4337300
2026-03-09,VLO,226.3699951171875,226.3699951171875,214.11000061035156,215.9499969482422,6476300
2026-03-10,VLO,216.00999450683594,220.91000366210938,213.8300018310547,217.02000427246094,3950600
2026-03-04,PSX,158.67999267578125,165.0800018310547,158.30999755859375,164.72000122070312,2823100
2026-03-05,PSX,166.82000732421875,169.6199951171875,164.33999633789062,166.44000244140625,4350000
